t	x	y
0.0	-0.0010537087943572887	-0.2728773902188142
0.016683333333333335	-0.0010537087943572887	-0.2728773902188142
0.03336666666666667	-0.001652412870926212	-0.2733728255482506
0.050050000000000004	-0.001000026321900216	-0.2740718634805473
0.06673333333333334	-0.001187222747163541	-0.27332478646812464
0.08341666666666667	-0.0010441150473642358	-0.27349860133358816
0.10010000000000001	-8.749716307262512E-4	-0.27364260533781154
0.11678333333333334	-0.0012272163505133715	-0.27340707452973334
0.13346666666666668	-0.001678160518894023	-0.2734473514158987
0.15015	-0.002288543466701265	-0.273663202514979
0.16683333333333333	-0.0019948571426706696	-0.2734264574788862
0.1835166666666667	-0.0020097424170533174	-0.27335486872966275
0.20020000000000002	-0.002508717401111249	-0.27339546206458504
0.21688333333333334	-0.002523764200619172	-0.27339908179636313
0.23356666666666667	-0.0027696500613614283	-0.27336434235395624
0.25025000000000003	-0.002685351362676558	-0.2738253567022868
0.26693333333333336	-0.0029420338493821863	-0.2734359508034566
0.2836166666666667	-0.001760177061962409	-0.27372204720414706
0.3003	-0.002678364187797322	-0.27355630423495425
0.31698333333333334	-0.0016618635926227698	-0.2734281283515293
0.33366666666666667	-1.1577717878352711E-4	-0.27343551809425404
0.35035000000000005	-2.7387567061687434E-4	-0.2740800564073396
0.3670333333333334	0.0010355549517796492	-0.27356599900851886
0.3837166666666667	0.001984432698171834	-0.2739412668167491
0.40040000000000003	0.002050669317746112	-0.2739072385447683
0.41708333333333336	0.003128671313524234	-0.2739785265275331
0.4337666666666667	0.00407207938688503	-0.2740576893703847
0.4504500000000001	0.005661602306406999	-0.2742199263204097
0.46713333333333334	0.0069864155429907315	-0.2737438501856913
0.4838166666666667	0.008112845752938358	-0.27372992054156686
0.5005000000000001	0.010919896640635196	-0.2736359329630898
0.5171833333333333	0.013080106983788808	-0.27298767221573406
0.5338666666666667	0.014787472802441082	-0.272968859285789
0.55055	0.01713119976017663	-0.2728125963261087
0.5672333333333334	0.020280632748495897	-0.273481487719118
0.5839166666666666	0.022306709742011765	-0.27241513926045274
0.6006	0.02475513586264122	-0.2723806532873859
0.6172833333333334	0.026120728316178066	-0.27212383822712216
0.6339666666666667	0.027472368365882627	-0.27219169252446385
0.6506500000000001	0.026772863173780026	-0.2718361862649426
0.6673333333333333	0.026691733015969277	-0.2727572830188891
0.6840166666666667	0.025071726341827083	-0.2728734662930182
0.7007000000000001	0.02345489360077191	-0.2732554850477954
0.7173833333333334	0.019721525355257286	-0.2732028723536728
0.7340666666666668	0.01628698879357915	-0.2731036975326672
0.75075	0.011466982987619723	-0.2741274245471923
0.7674333333333334	0.006935030856886737	-0.27410200216109804
0.7841166666666667	0.0010794774188520595	-0.2739471725151822
0.8008000000000001	-0.004827548487899791	-0.27461449736486565
0.8174833333333333	-0.01059623090255335	-0.2743061632145297
0.8341666666666667	-0.016152310500287648	-0.2747381532937696
0.85085	-0.0212447667179827	-0.27426838952942023
0.8675333333333334	-0.02592906390961708	-0.27459103665649437
0.8842166666666668	-0.030360536030331342	-0.27418141465575585
0.9009000000000001	-0.03373808300155601	-0.274276781610406
0.9175833333333334	-0.0370588539568627	-0.2739298187175765
0.9342666666666667	-0.038434990020357496	-0.27367109097706654
0.9509500000000001	-0.04013932294690842	-0.2733609539872105
0.9676333333333333	-0.04043950267105678	-0.2736123571580074
0.9843166666666667	-0.040053871821835174	-0.2738706473437356
1.0010000000000001	-0.03888453028286548	-0.27357047472921786
1.0176833333333333	-0.0365633633117774	-0.2732245949910098
1.0343666666666667	-0.0343156122765908	-0.27384255054775336
1.05105	-0.03128854265593206	-0.27388706306963706
1.0677333333333334	-0.02836251421324565	-0.2742203937665708
1.0844166666666668	-0.025254867199571318	-0.274630436695129
1.1011	-0.022570984551121387	-0.2746481846399724
1.1177833333333334	-0.019752267930479184	-0.2746935389213367
1.1344666666666667	-0.01814589523752841	-0.2744712166619701
1.1511500000000001	-0.01600419084285115	-0.2745137269385077
1.1678333333333333	-0.015142202577612507	-0.27419865083912554
1.1845166666666667	-0.014549351394459564	-0.27352913506973375
1.2012	-0.01500136824505649	-0.2728912619420686
1.2178833333333334	-0.015839137348282573	-0.27255002104077164
1.2345666666666668	-0.017464873394104075	-0.2716959777016068
1.25125	-0.01930368913425795	-0.2708622305126374
1.2679333333333334	-0.022078028107583636	-0.27027216150367644
1.2846166666666667	-0.024586058258419086	-0.2691241965503577
1.3013000000000001	-0.028138530200877976	-0.268837023308965
1.3179833333333335	-0.030633494806842188	-0.26755896918551925
1.3346666666666667	-0.033236485803579796	-0.26625560484439165
1.35135	-0.036101999890426006	-0.2650601915460046
1.3680333333333334	-0.03849320974076531	-0.2643185044765788
1.3847166666666668	-0.04023333492430975	-0.26281405965390103
1.4014000000000002	-0.04150475942055881	-0.26197667628891147
1.4180833333333334	-0.041444706305310386	-0.2613224014590291
1.4347666666666667	-0.04159937277400372	-0.2601990001180278
1.4514500000000001	-0.04004696086772819	-0.25970677743149834
1.4681333333333335	-0.038203101308615484	-0.2592956672957337
1.4848166666666667	-0.035655366614464	-0.25891433013295995
1.5015	-0.032511886258809075	-0.2588714459477865
1.5181833333333334	-0.02859228883326642	-0.2588371948446368
1.5348666666666668	-0.02448875060168304	-0.25837192895003586
1.55155	-0.019940909335341706	-0.25768769108732853
1.5682333333333334	-0.015734029500018343	-0.2572509137347964
1.5849166666666668	-0.011401892297959904	-0.25695431089527626
1.6016000000000001	-0.007314363414424152	-0.2566262360340664
1.6182833333333335	-0.0037033977594768674	-0.25607409282435417
1.6349666666666667	-1.181818927727396E-4	-0.2549688373058648
1.65165	0.0026483413026741065	-0.25465984582474643
1.6683333333333334	0.0038568420036143025	-0.2540482168490999
1.6850166666666668	0.004582522482121709	-0.2535385683537441
1.7017	0.005013067965809359	-0.2527728194439163
1.7183833333333334	0.004653325088367577	-0.2522661147836269
1.7350666666666668	0.002890925364593677	-0.25206954286316346
1.7517500000000001	0.0012583228757584997	-0.2508608321584324
1.7684333333333335	-8.431264477938849E-4	-0.2506840346163511
1.7851166666666667	-0.0037411357766476416	-0.24979212043614168
1.8018000000000003	-0.006623518473193202	-0.24927178010521656
1.8184833333333335	-0.009418651236188236	-0.2489270297195326
1.8351666666666668	-0.012786398934296117	-0.24826009723449846
1.85185	-0.015216564709330638	-0.247711228067181
1.8685333333333334	-0.017157175610874487	-0.24739732398248543
1.8852166666666668	-0.018691988010055338	-0.2470117466570495
1.9019000000000001	-0.019920514135044254	-0.24667004601839349
1.9185833333333335	-0.020045962955385743	-0.24601124423599363
1.9352666666666667	-0.018653998168685737	-0.24585185608830026
1.95195	-0.017275036058838733	-0.24563252696479315
1.9686333333333335	-0.01491224111477607	-0.24571035538330468
1.9853166666666668	-0.012197862983215457	-0.2456081956868345
2.0020000000000002	-0.007891158858855829	-0.24566644966745416
2.0186833333333336	-0.0041719862372232575	-0.2455258080962721
2.0353666666666665	9.391964815738119E-4	-0.24580427476989292
2.05205	0.005071421591748004	-0.24519242073732928
2.0687333333333333	0.009658739896600377	-0.24511534962191145
2.0854166666666667	0.014759818563474414	-0.24454122232210213
2.1021	0.017948197753274275	-0.24476051577533053
2.1187833333333335	0.022020217325602554	-0.24486266649635882
2.135466666666667	0.024191699912743725	-0.24493106996831415
2.1521500000000002	0.026720713857526057	-0.2446559807861079
2.1688333333333336	0.027854827615375166	-0.24475859592084226
2.1855166666666666	0.02882504677460407	-0.24530593924806704
2.2022	0.027862513395026656	-0.2457159332715787
2.2188833333333333	0.02649997920329128	-0.24618861026617
2.2355666666666667	0.025385407822305917	-0.24657052820513825
2.25225	0.0233205423739693	-0.2470333316166845
2.2689333333333335	0.01991538998746778	-0.2472822367126919
2.285616666666667	0.016895975616077696	-0.2481099278198602
2.3023000000000002	0.01328173123405929	-0.2490790115696822
2.3189833333333336	0.010292088454733173	-0.24971972913587992
2.3356666666666666	0.0068007947115478196	-0.25019432197707614
2.35235	0.004028419640852765	-0.25104812541555144
2.3690333333333333	0.001856768651386398	-0.25160976168293836
2.3857166666666667	8.63661192707088E-6	-0.25245272714897116
2.4024	-0.001606506043147382	-0.252749097257115
2.4190833333333335	-0.0019841571147182213	-0.25317029527175317
2.435766666666667	-0.001617439811985255	-0.25394298802125603
2.4524500000000002	-6.073614378143688E-4	-0.2544056822068139
2.4691333333333336	9.07291193606885E-4	-0.25502182166921294
2.485816666666667	0.0033369397392393196	-0.25519162031126635
2.5025	0.005051686931666022	-0.2562362657164771
2.5191833333333333	0.007891670157266217	-0.2567447278422439
2.5358666666666667	0.010969305301572252	-0.2570227946476832
2.55255	0.013400198180603229	-0.2577905816113052
2.5692333333333335	0.01636874934692889	-0.2584477604851356
2.585916666666667	0.018256777749466213	-0.2595378897549251
2.6026000000000002	0.01957525670340643	-0.2598143295894126
2.6192833333333336	0.020658783188737262	-0.2604747389810811
2.635966666666667	0.020165683312755478	-0.2612277340345446
2.65265	0.019468337295640348	-0.2621224526677059
2.6693333333333333	0.017868367911575977	-0.26315236052007746
2.6860166666666667	0.015738287179487886	-0.26374432238464035
2.7027	0.012614550884576747	-0.2641037726162566
2.7193833333333335	0.008765555909548972	-0.2655005036486933
2.736066666666667	0.004147922822442918	-0.26606381968652754
2.7527500000000003	-3.497771572227304E-4	-0.26615095447611237
2.7694333333333336	-0.006026874605915222	-0.26646760767737937
2.7861166666666675	-0.011741069868968723	-0.2670849489000545
2.8028000000000004	-0.017134217768837556	-0.2675723683916976
2.8194833333333333	-0.022516458012338536	-0.2676962407639561
2.8361666666666667	-0.02758884060413508	-0.2678883380875602
2.85285	-0.03175456684089101	-0.267490820586852
2.8695333333333335	-0.035334716759883256	-0.26748885798717836
2.886216666666667	-0.03855083972399953	-0.26708581334137993
2.9029000000000003	-0.041351749848926755	-0.26750942318595783
2.9195833333333336	-0.04235332613919046	-0.2679158986439841
2.936266666666667	-0.04303846462241784	-0.2679520640175623
2.95295	-0.04343697734630758	-0.26854811447986654
2.9696333333333333	-0.042493729710228134	-0.26928248050866854
2.9863166666666667	-0.04070779005812836	-0.26931934098387256
3.003	-0.039021449420598264	-0.2701538107460324
3.0196833333333335	-0.03659338848928334	-0.2705673394234399
3.036366666666667	-0.03363911695196531	-0.2704745198846056
3.0530500000000003	-0.03130825664896175	-0.2711966365053652
3.0697333333333336	-0.028758139637256652	-0.27107681575076387
3.086416666666667	-0.026222547684616904	-0.2714649760770863
3.1031	-0.023681884532478603	-0.27177701494227513
3.1197833333333334	-0.022721655228314208	-0.27120842469361717
3.1364666666666667	-0.02110351692411544	-0.2713901000935821
3.15315	-0.020810805328590032	-0.2713200131204629
3.1698333333333335	-0.02058054757888972	-0.2701296751531113
3.186516666666667	-0.021965545828154465	-0.2701835482036751
3.2032000000000003	-0.02275021502475344	-0.26970801558674745
3.2198833333333337	-0.02462516528258163	-0.26901614331081986
3.236566666666667	-0.026876991323485977	-0.26873215759416325
3.25325	-0.02951718786176888	-0.2679746662796106
3.2699333333333334	-0.03173250238655023	-0.26722394317434317
3.2866166666666667	-0.034547965555397686	-0.2660883120213297
3.3033	-0.036778833896347396	-0.2650926375220554
3.3199833333333335	-0.03906547805268684	-0.2642911671682595
3.336666666666667	-0.040308574850054346	-0.2628649564007704
3.3533500000000003	-0.0417911697757693	-0.2625799954105353
3.3700333333333337	-0.042392988643551344	-0.26184901448909553
3.386716666666667	-0.041858516488507636	-0.26110536767384634
3.4034	-0.040946689809351955	-0.26045517458207623
3.4200833333333334	-0.038917703790767366	-0.2599757636814755
3.4367666666666667	-0.03607725243712756	-0.2598967719008062
3.45345	-0.03252076489182454	-0.25969215697163556
3.4701333333333335	-0.0287057397227517	-0.25967759807365787
3.486816666666667	-0.0242737611233953	-0.2601463695224588
3.5035000000000003	-0.019605756094371263	-0.2597394806416603
3.5201833333333337	-0.014495193605248202	-0.25961362884771727
3.536866666666667	-0.008941888850300228	-0.2594605419415039
3.55355	-0.0041214460976338185	-0.2590048632243853
3.5702333333333334	9.600019213905076E-4	-0.25838616996831953
3.5869166666666668	0.005527123972055625	-0.2578094123297629
3.6036000000000006	0.008853572874125304	-0.25764055611678616
3.6202833333333335	0.0115317239264488	-0.256943514375193
3.636966666666667	0.01421128060192689	-0.25659244211446686
3.6536500000000003	0.01644616333114618	-0.2561282166170365
3.6703333333333337	0.016774898711046204	-0.2560054223378275
3.687016666666667	0.016895732418168885	-0.2551765251495977
3.7037	0.016275097319028986	-0.25498100654269373
3.7203833333333334	0.014191717420880878	-0.25493718298589124
3.7370666666666668	0.012552162165081149	-0.2547883611256776
3.75375	0.01000781793450023	-0.2547412106848354
3.7704333333333335	0.006864122979669429	-0.2544953227926343
3.787116666666667	0.004198982911668647	-0.254142368742897
3.8038000000000003	0.001309815142807036	-0.25415169674631105
3.8204833333333337	-0.0016070481363187339	-0.25429221659183243
3.837166666666667	-0.003363596257254131	-0.2545868086618121
3.85385	-0.005611386052260081	-0.25422443328073363
3.8705333333333334	-0.007071352971169009	-0.2549167353332783
3.8872166666666668	-0.007670328569851503	-0.2547752092343545
3.9039	-0.007080189730725106	-0.2553503617170559
3.9205833333333335	-0.00650564489159533	-0.25547614763361454
3.937266666666667	-0.0052190722334283235	-0.2558375613486244
3.9539500000000003	-0.0026230850743268475	-0.25572841068386265
3.9706333333333337	-8.05295303524245E-5	-0.25608434302013683
3.987316666666667	0.0033067366582426594	-0.256803055569594
4.0040000000000004	0.006914572197074476	-0.2564263997966164
4.020683333333333	0.00995793506043241	-0.256596683489991
4.037366666666667	0.013810198169337484	-0.25651671030172996
4.05405	0.016856191809897503	-0.2569602374240989
4.070733333333333	0.02016485917321964	-0.25646035452328314
4.087416666666667	0.022261691115001425	-0.2567969808497035
4.1041	0.024842374491865438	-0.2569715348286772
4.120783333333334	0.025945480247851038	-0.25736396671736805
4.137466666666667	0.026710381581090625	-0.2577670335648013
4.1541500000000005	0.02616545858344488	-0.2583596931855469
4.170833333333333	0.024672813326625076	-0.25887099136537783
4.187516666666667	0.022938476965838617	-0.25965768107581694
4.2042	0.02108481687179098	-0.2604755053347111
4.220883333333333	0.01762469953575474	-0.26088081566099197
4.237566666666667	0.01449250995649487	-0.2620882958140762
4.25425	0.010896248853135226	-0.2631352125937494
4.270933333333334	0.007078034648470233	-0.2634023182292375
4.287616666666667	0.0036656429716745986	-0.2638789889174412
4.3043000000000005	-3.576149333143208E-4	-0.26510312419683674
4.320983333333333	-0.004036182965246549	-0.26536898699798245
4.337666666666667	-0.007107469424933344	-0.2655805572757758
4.35435	-0.008970170719126203	-0.26576167250207816
4.371033333333333	-0.011191708469582173	-0.2661657569290941
4.387716666666667	-0.011877384667198676	-0.2667439800626747
4.4044	-0.011695133917984601	-0.26706350234234344
