t	x	y
0.0	6.768346148440241E-4	-0.4717067784804537
0.016683333333333335	6.768346148441351E-4	-0.4717067784804537
0.06673333333333334	0.0015611773490871172	-0.46836080004718245
0.08341666666666667	0.0014543309420588235	-0.4685113664064664
0.10010000000000001	0.0010913179291881514	-0.4686054457324883
0.11678333333333334	5.701403412331496E-4	-0.4682523713793725
0.13346666666666668	-1.769398550088841E-4	-0.46848558311047406
0.15015	-0.0010548136683831144	-0.468804617618622
0.16683333333333333	-5.032183071150831E-4	-0.46854948887177045
0.1835166666666667	0.0016727316455722452	-0.46871888252331595
0.20020000000000002	0.003566054409079644	-0.46906326039306717
0.21688333333333334	0.006490051123819951	-0.46962543554956115
0.23356666666666667	0.010769544996899527	-0.4692506039086731
0.25025000000000003	0.014752547785622405	-0.4692354929086163
0.26693333333333336	0.018656361374298935	-0.4694245697190844
0.2836166666666667	0.022545227258921385	-0.46937492739411746
0.3003	0.026421481136550518	-0.46938164467739224
0.31698333333333334	0.028672191709396277	-0.4691659700327387
0.33366666666666667	0.031425890206329465	-0.4690005019078763
0.35035000000000005	0.03280796423434451	-0.46924071513088134
0.3670333333333334	0.03279305457079351	-0.46942936751296893
0.3837166666666667	0.03258973416334077	-0.4699526567234906
0.40040000000000003	0.031132362667078417	-0.46981125569636045
0.41708333333333336	0.02870533139326037	-0.47012580163359885
0.4337666666666667	0.025588093807803025	-0.47079744929005407
0.4504500000000001	0.021921586869065646	-0.47054509710543146
0.46713333333333334	0.01744522042650065	-0.4700787533458934
0.4838166666666667	0.013755241954766295	-0.46964194425779593
0.5005000000000001	0.009660956334755944	-0.4689050300076336
0.5171833333333333	0.005802882456237057	-0.46803135387093464
0.5338666666666667	0.0020326162950767834	-0.46757293160759744
0.55055	-0.0015135736874231087	-0.4667287937662372
0.5672333333333334	-0.003304584647540687	-0.4661267756288574
0.5839166666666666	-0.005198220665283193	-0.4661924019556929
0.6006	-0.006982678756335681	-0.46614166621272757
0.6172833333333334	-0.007420823911262642	-0.4657352375969587
0.6339666666666667	-0.0083917616896525	-0.46636667278500926
0.6506500000000001	-0.008317441991394559	-0.4661195498721568
0.6673333333333333	-0.008154395301837425	-0.4662662870852399
0.6840166666666667	-0.00905054721911136	-0.46673383171309113
0.7007000000000001	-0.010696761637312757	-0.4664755514903468
0.7173833333333334	-0.012285715408468068	-0.4661234997057341
0.7340666666666668	-0.014699826910718694	-0.46544008255125635
0.75075	-0.01878470498336199	-0.46504713381758933
0.7674333333333334	-0.02388233307948584	-0.4643847133563269
0.7841166666666667	-0.029137750489306113	-0.4634179948918446
0.8008000000000001	-0.03708891916140683	-0.4625838690311331
0.8174833333333333	-0.04483305060390669	-0.46133137803409663
0.8341666666666667	-0.052648505039762816	-0.4599762744076739
0.85085	-0.06115667975586253	-0.4585496848599487
0.8675333333333334	-0.07070462326888743	-0.4579498428059218
0.8842166666666668	-0.08122841709263262	-0.4563107930258546
0.9009000000000001	-0.09213270676269975	-0.45237212450734304
0.9175833333333334	-0.10004752521156335	-0.4499481691738694
0.9342666666666667	-0.10796588076048058	-0.4481094665509357
0.9509500000000001	-0.11527657110052797	-0.4463719464016608
0.9676333333333333	-0.12158081711456281	-0.4440285089988676
0.9843166666666667	-0.12754607190819278	-0.44282534509091476
1.0010000000000001	-0.13160763910154494	-0.4406994169498155
1.0176833333333333	-0.13456973304863157	-0.4395686276172165
1.0343666666666667	-0.1314253029119858	-0.44020450929463034
1.05105	-0.1305728323246505	-0.4404597574263581
1.0677333333333334	-0.13031767788239856	-0.4405066938478517
1.0844166666666668	-0.12793616474134084	-0.4404291052464309
1.1011	-0.12537120749720615	-0.4409616075169749
1.1177833333333334	-0.12250191386316372	-0.4409246582042606
1.1344666666666667	-0.1205623705919695	-0.4402809368113645
1.1511500000000001	-0.11706647814961646	-0.4401157965243192
1.1678333333333333	-0.11098832026173944	-0.4401903646893085
1.1845166666666667	-0.11214917671001218	-0.43833049609119
1.2012	-0.1038413003666156	-0.439446994970749
1.2178833333333334	-0.10176379363984084	-0.4388995473487974
1.2345666666666668	-0.10177078086962077	-0.43760460936936874
1.25125	-0.09871769246365292	-0.43831049360321905
1.2679333333333334	-0.09250012978450944	-0.43775412565579813
1.2846166666666667	-0.09325925828841353	-0.43517008259228707
1.3013000000000001	-0.09206452020821798	-0.4346800508195125
1.3179833333333335	-0.09085073223459805	-0.43487961854019297
1.3346666666666667	-0.08832098981757025	-0.4344846885247241
1.35135	-0.08607120455678713	-0.4340009811405508
1.3680333333333334	-0.08365907821876767	-0.43296021773883564
1.3847166666666668	-0.07967754384217901	-0.4320905400352374
1.4014000000000002	-0.0743023850246059	-0.43158374702188507
1.4180833333333334	-0.06822697928306365	-0.4318917609529817
1.4347666666666667	-0.060981698231236725	-0.4317457568871136
1.4514500000000001	-0.05351753511352225	-0.43188800853692516
1.4681333333333335	-0.045017544259555675	-0.43237756712553455
1.4848166666666667	-0.035518701872123304	-0.43229269761251116
1.5015	-0.025268327485676367	-0.43295292104764777
1.5181833333333334	-0.014835159235093931	-0.4334205961874762
1.5348666666666668	-0.00472825584678177	-0.43379470030859607
1.55155	0.006130953664438998	-0.43386976676754113
1.5682333333333334	0.015947214644854768	-0.43377061714468307
1.5849166666666668	0.025222467546382632	-0.43331861484598716
1.6016000000000001	0.033130766129155	-0.43261958472865264
1.6182833333333335	0.04090416315716461	-0.43213226704601965
1.6349666666666667	0.0475225590482351	-0.43107286314122456
1.65165	0.052144271557321153	-0.4306845509738655
1.6683333333333334	0.056603686990948754	-0.4300892010334542
1.6850166666666668	0.0593312279195104	-0.42977212418617655
1.7017	0.06125021982837375	-0.4290302392824863
1.7183833333333334	0.06160127935032489	-0.42872891149711484
1.7350666666666668	0.06065410956281825	-0.42826715401232995
1.7517500000000001	0.05925406635592434	-0.4281806425988289
1.7684333333333335	0.05650377326580225	-0.4280526499706858
1.7851166666666667	0.05352843498824689	-0.4280690222042187
1.8018000000000003	0.0494676849887018	-0.427649198216471
1.8184833333333335	0.04569557580724015	-0.4275072911712582
1.8351666666666668	0.042066022170564654	-0.42750900318581614
1.85185	0.03795948232585511	-0.4278104439414707
1.8685333333333334	0.03473369426173967	-0.42771656112649226
1.8852166666666668	0.03160813144220831	-0.42830429289509714
1.9019000000000001	0.028612875994750153	-0.428931560350572
1.9185833333333335	0.026637264403329697	-0.4296773386823708
1.9352666666666667	0.02493149661152405	-0.4301823520760173
1.95195	0.02384469546371093	-0.43100589674203105
1.9686333333333335	0.02306703178210956	-0.4313952455320056
1.9853166666666668	0.022483083552882532	-0.43197361181580135
2.0020000000000002	0.022018431302139985	-0.43224689775544944
2.0186833333333336	0.02176415509665397	-0.43226111343716167
2.0353666666666665	0.02206412305541494	-0.4327014357262665
2.05205	0.02142207949783126	-0.4326781153717507
2.0687333333333333	0.02046584579142008	-0.43255337487933876
2.0854166666666667	0.018653044702640398	-0.4329150494641862
2.1021	0.016942854365780913	-0.43317808071606884
2.1187833333333335	0.014186756825841473	-0.4336651215996197
2.135466666666667	0.011038435807566471	-0.4343931061854832
2.1521500000000002	0.0070360292248990985	-0.4350090457904473
2.1688333333333336	0.0028092156697911985	-0.43571332314672795
2.1855166666666666	-0.0021185042331380854	-0.436013168440577
2.2022	-0.007084743253486181	-0.4367805544299525
2.2188833333333333	-0.01204364749054454	-0.4369518111951399
2.2355666666666667	-0.01703207401072182	-0.4372177886517832
2.25225	-0.022625821031004856	-0.43732952724143115
2.2689333333333335	-0.02646299655846973	-0.43756135126381257
2.285616666666667	-0.031588370133638466	-0.4374379137357867
2.3023000000000002	-0.0342859984684204	-0.43779057550545064
2.3189833333333336	-0.0369961978922031	-0.4377051543789649
2.3356666666666666	-0.03897278710526064	-0.43771702598565093
2.35235	-0.03948101059121967	-0.4381724253265015
2.3690333333333333	-0.0396329810482704	-0.43837015530080936
2.3857166666666667	-0.03869977856404072	-0.43885800683546305
2.4024	-0.036935458748620364	-0.439547987986614
2.4190833333333335	-0.03523756378447457	-0.43966969478975254
2.435766666666667	-0.03184816143997027	-0.44026521458595735
2.4524500000000002	-0.02851239710712622	-0.44083104922543026
2.4691333333333336	-0.025232731321722157	-0.44118140170258324
2.485816666666667	-0.021877865367688598	-0.44138449487978193
2.5025	-0.018936465051360485	-0.442068329246718
2.5191833333333333	-0.01601970564754729	-0.44247407706010344
2.5358666666666667	-0.01380016428061559	-0.44281703652212073
2.55255	-0.012748544182132948	-0.44323280901017387
2.5692333333333335	-0.0122647206263361	-0.4436344409465981
2.585916666666667	-0.012637787467211281	-0.44407427825587276
2.6026000000000002	-0.01413943125757744	-0.4439888968396512
2.6192833333333336	-0.016862181011893407	-0.443919075452344
2.635966666666667	-0.020054030807069245	-0.44361770722603755
2.65265	-0.024178394761207034	-0.4432413145402893
2.6693333333333333	-0.029013712667708025	-0.44239534836851535
2.6860166666666667	-0.03505325942054077	-0.44136245209683556
2.7027	-0.04007113620244185	-0.4403837585844768
2.7193833333333335	-0.045641244162937245	-0.4392601143992327
2.736066666666667	-0.05124104575444238	-0.4380650261066097
2.7527500000000003	-0.05621396032361514	-0.43681917861507874
2.7694333333333336	-0.061590628714711715	-0.43604482948490697
2.7861166666666675	-0.06643115131289173	-0.4352891159496622
2.8028000000000004	-0.07010768908083786	-0.4347364420489056
2.8194833333333333	-0.0735364018258366	-0.43442713538891903
2.8361666666666667	-0.0769063859279363	-0.43421592794807995
2.85285	-0.07909341803873671	-0.4340570320415854
2.8695333333333335	-0.08116918776611481	-0.43408852424419236
2.886216666666667	-0.08335918114135316	-0.4341152676053728
2.9029000000000003	-0.08395000167524841	-0.4337137371846262
2.9195833333333336	-0.08490228351184359	-0.43338827161399934
2.936266666666667	-0.0859218462664601	-0.43340452419896836
2.95295	-0.08727852568981165	-0.43270770966055716
2.9696333333333333	-0.08822358377954032	-0.43232340839517047
2.9863166666666667	-0.0889275410987217	-0.43145870952790294
3.003	-0.09019383373803003	-0.4308010683469869
3.0196833333333335	-0.09213018861983391	-0.4296962085948319
3.036366666666667	-0.09417727008898336	-0.4288223744527252
3.0530500000000003	-0.09700166397359078	-0.427658932919008
3.0697333333333336	-0.09920132808274595	-0.4260653495460876
3.086416666666667	-0.10183417287303353	-0.4250543909891626
3.1031	-0.10502465161577074	-0.4238015474237416
3.1197833333333334	-0.10740387914232319	-0.42213462746942965
3.1364666666666667	-0.10994614167220695	-0.42085500120554215
3.15315	-0.11223977353860809	-0.41931237028701085
3.1698333333333335	-0.1137175111392042	-0.4181260750640641
3.186516666666667	-0.11478553585382129	-0.41722878434956195
3.2032000000000003	-0.11476722241832349	-0.41619247852473085
3.2198833333333337	-0.11340147457654065	-0.415779019844063
3.236566666666667	-0.11083567266473965	-0.41589420044714853
3.25325	-0.10703065239911785	-0.41538943637475784
3.2699333333333334	-0.10241140620429895	-0.4156788553894692
3.2866166666666667	-0.09637698545725609	-0.4162810721583343
3.3033	-0.08959456924841469	-0.4167345575055166
3.3199833333333335	-0.08169507088065897	-0.41750473655094883
3.336666666666667	-0.0733323295172979	-0.41807457209900445
3.3533500000000003	-0.06329269389944397	-0.41888270064920974
3.3700333333333337	-0.053459436626561274	-0.41962920729746805
3.386716666666667	-0.0432042795299879	-0.42013689943897203
3.4034	-0.031999976001706676	-0.42065780909460926
3.4200833333333334	-0.022055105771160155	-0.42109028723371555
3.4367666666666667	-0.012195152474010984	-0.4210514336331721
3.45345	-0.002325602140074934	-0.4214763449073153
3.4701333333333335	0.006229949459830908	-0.42099849760508323
3.486816666666667	0.014171935843286021	-0.4206802262296955
3.5035000000000003	0.021553915674369484	-0.42077021721186625
3.5201833333333337	0.027914131018335286	-0.4205111836365621
3.536866666666667	0.033035340582239225	-0.41990100771985434
3.55355	0.03776846046811799	-0.4193685501130415
3.5702333333333334	0.04106041331042376	-0.4188996264547469
3.5869166666666668	0.04392560716011795	-0.41825549825906067
3.6036000000000006	0.046960345798158665	-0.41783728650769797
3.6202833333333335	0.048533622582979774	-0.4175224522331809
3.636966666666667	0.05003735376440088	-0.4169743352988599
3.6536500000000003	0.05118829072912401	-0.41676691893958484
3.6703333333333337	0.05249950877877574	-0.4165766386464668
3.687016666666667	0.053684053137019405	-0.4165166719342798
3.7037	0.055038095636878115	-0.41664006035395507
3.7203833333333334	0.056884696855594497	-0.41648168731487184
3.7370666666666668	0.05796200538499163	-0.4166608893231521
3.75375	0.0597787924214197	-0.41702128852738285
3.7704333333333335	0.06148767302627722	-0.4175412669200075
3.787116666666667	0.06301128041061577	-0.4180896175083262
3.8038000000000003	0.0645075012675077	-0.4187167033674663
3.8204833333333337	0.0653421258166883	-0.4192340612498613
3.837166666666667	0.06648266497331523	-0.41990968950764984
3.85385	0.06700917907366166	-0.4204664051400752
3.8705333333333334	0.06726595042495509	-0.421235190165134
3.8872166666666668	0.06658993711659911	-0.4218254041417212
3.9039	0.06453038793928934	-0.4227689954919155
3.9205833333333335	0.06257997363706214	-0.42337825044136224
3.937266666666667	0.059586682816273884	-0.4240926757886118
3.9539500000000003	0.054382857896627224	-0.42490130941262944
3.9706333333333337	0.049270232977973505	-0.4256613331260938
3.987316666666667	0.0432529524654528	-0.42672690066013397
4.0040000000000004	0.03636236870047749	-0.4280790192411272
4.020683333333333	0.028557309623598814	-0.429158077876882
4.037366666666667	0.02144394425900642	-0.43014301164450075
4.05405	0.01239443937203255	-0.43112716304115295
4.070733333333333	0.00435828777337699	-0.43201382689804707
4.087416666666667	-0.00439813840476555	-0.43281648223464414
4.1041	-0.012709464863188136	-0.4336383024044774
4.120783333333334	-0.021422020098192607	-0.43417402508238623
4.137466666666667	-0.028086517136442946	-0.43451393310281344
4.1541500000000005	-0.034920261890239335	-0.4348351739770033
4.170833333333333	-0.04089147243801672	-0.43549882438723253
4.187516666666667	-0.0458483444417066	-0.4360039162111433
4.2042	-0.04944594410471548	-0.43705014803012676
4.220883333333333	-0.05200690302356903	-0.4376587634312577
4.237566666666667	-0.05423192234868235	-0.4386493994541593
4.25425	-0.05522876622491352	-0.43945680277910637
4.270933333333334	-0.05521942342463665	-0.4405745502106452
4.287616666666667	-0.05465318358766785	-0.4416409651204156
4.3043000000000005	-0.053384530346502757	-0.44230997950351947
4.320983333333333	-0.05208413061020073	-0.44319080270943
4.337666666666667	-0.05120829763919443	-0.444128448796573
4.35435	-0.04973675328077254	-0.44499076562852125
4.371033333333333	-0.048139750013087734	-0.44600157118901984
4.387716666666667	-0.04745406851620543	-0.44685044869984913
4.4044	-0.04733567883573825	-0.4478346503121172
4.421083333333334	-0.04693427358450947	-0.4485483317874318
4.437766666666667	-0.0476583951752273	-0.44938456271903787
4.4544500000000005	-0.048568941417803935	-0.45024315518851965
4.471133333333333	-0.050448868922955026	-0.45078612547165237
4.487816666666667	-0.05217395997093438	-0.4509462902673044
4.5045	-0.05419899448716026	-0.45103600989809994
4.521183333333333	-0.05601718529442512	-0.45068662509483653
4.537866666666667	-0.05838280480707264	-0.45024710369095605
4.55455	-0.05970761015159032	-0.4497473683134821
4.571233333333334	-0.06168922187357362	-0.44953511260320106
4.587916666666667	-0.06265575796056932	-0.4487734861678889
4.6046000000000005	-0.06329963906366681	-0.4485461362154481
4.621283333333333	-0.0631878737185887	-0.44821758344628826
4.637966666666667	-0.06261347487374752	-0.4480819439301299
4.65465	-0.0618901709375404	-0.4484753116878354
4.671333333333333	-0.06079115418672176	-0.4484854169572317
4.688016666666667	-0.05911500951530663	-0.44883015332316445
4.7047	-0.05768260604114733	-0.4495235661433693
4.721383333333334	-0.055295823234619956	-0.44985699055398914
4.738066666666667	-0.05346343553254046	-0.4498964137054882
