t phi
0.6088095509370948 -0.03739055442849423
0.6187844083826861 -0.023846130849787987
0.6287592658282775 -0.005647672869058054
0.6387341232738688 0.016207831447882702
0.6487089807194601 0.04026478775870745
0.6586838381650515 0.06472244608812788
0.6686586956106428 0.08772887792836505
0.6786335530562342 0.10771072095860225
0.6886084105018255 0.12354946449322263
0.6985832679474169 0.13456431653666012
0.7085581253930083 0.14039884698204863
0.7185329828385998 0.1409134127999857
0.7285078402841911 0.13613238048553933
0.7384826977297825 0.12625902151375362
0.7484575551753738 0.11175531787224816
0.7584324126209652 0.0934621660274072
0.7684072700665565 0.07268874052594251
0.7783821275121479 0.051157924156728866
0.7883569849577393 0.03075219412309914
0.7983318424033308 0.013173205689386108
0.8083066998489221 -0.0002876956258937904
0.8182815572945135 -0.008790760446942252
0.8282564147401048 -0.01187368304341953
0.8382312721856962 -0.009364351548385942
0.8482061296312875 -0.0013391664457019226
0.8581809870768788 0.011854918829349656
0.8681558445224703 0.02952285024314139
0.8781307019680618 0.0505313570544177
0.8881055594136531 0.07329811086368287
0.8980804168592444 0.09595822764149178
0.9080552743048358 0.11668950279986341
0.9180301317504271 0.1340186425548033
0.9280049891960185 0.14694431472749728
0.9379798466416098 0.15488287521736896
0.9479547040872013 0.15754718719709557
0.9579295615327927 0.15484843104434684
0.9679044189783841 0.14685796009733854
0.9778792764239754 0.13383716143336175
0.9878541338695668 0.11632941374221661
0.9978289913151582 0.09528218730225317
1.0078038487607497 0.07211598262479224
1.017778706206341 0.04862647990565531
1.0277535636519324 0.026693848036642116
1.0377284210975237 0.007947420599636847
1.047703278543115 -0.006424925391778158
1.0576781359887064 -0.015682583498136206
1.0676529934342978 -0.01944489179237775
1.077627850879889 -0.017607886745242992
1.0876027083254804 -0.010313745492178162
1.0975775657710718 0.0020155802299813286
1.1075524232166631 0.018594897669986902
1.1175272806622545 0.038194792504879525
1.1275021381078458 0.05916173560141333
1.1374769955534372 0.07962318836638412
1.1474518529990285 0.09782341687668714
1.1574267104446199 0.11239814833458814
1.1674015678902112 0.12245427250791584
1.1773764253358026 0.12749253898013005
1.187351282781394 0.12728654209132415
1.1973261402269852 0.12179640449208348
1.2073009976725766 0.1111460548309419
1.2172758551181682 0.0956685388706537
1.2272507125637595 0.0760085262888285
1.2365645531034595 0.05481457559041999
1.2458783936431597 0.03213956669147934
1.2551922341828596 0.009463586242165473
1.2645060747225596 -0.011713529868990404
1.2738199152622598 -0.030104190493132166
1.2831337558019598 -0.044758250546910315
1.2924475963416597 -0.05506479956218134
1.30176143688136 -0.06068999041806395
1.3110752774210601 -0.061513170717829545
1.32038911796076 -0.05759441506826569
1.32970295850046 -0.04918349958046239
1.3390167990401602 -0.036766650667325915
1.3483306395798604 -0.02113085618406264
1.3576444801195604 -0.003398861697572971
1.3669583206592604 0.015030357611871496
1.3762721611989606 0.032664342518892775
1.3855860017386608 0.048155394366234984
1.3948998422783607 0.060469780518801836
1.4042136828180607 0.06892452961002139
1.4135275233577609 0.07312794668405487
1.4228413638974609 0.07289482134403719
1.4321552044371608 0.06818435021978002
1.441469044976861 0.059079524752342814
1.450782885516561 0.04581157170819625
1.460096726056261 0.028824309536371263
1.4694105665959611 0.008856485531961177
1.4787244071356611 -0.013010018015667835
1.488038247675361 -0.035406209219338694
1.4973520882150613 -0.056860582302954626
1.5066659287547612 -0.07603469009537946
1.5159797692944612 -0.09188676446425391
1.5252936098341614 -0.10371096548867086
1.5346074503738616 -0.1110914574368603
1.5439212909135616 -0.11383580096410902
1.5532351314532615 -0.11192935796341227
1.5625489719929617 -0.10552675796653097
1.5718628125326617 -0.09498186844197301
1.5811766530723617 -0.0809057831364489
1.5904904936120619 -0.06422190437568655
1.5998043341517618 -0.04616157738866772
1.6091181746914618 -0.028146801708059232
1.618432015231162 -0.011575139364609488
1.627745855770862 0.0023894954991208776
1.637059696310562 0.012917622066511146
1.646373536850262 0.019496152743862023
1.655687377389962 0.021852059444712087
1.665001217929662 0.019878709802204457
1.6743150584693622 0.013596143805719253
1.6836288990090624 0.0031547472665241477
1.6929427395487624 -0.011118541526647787
1.7022565800884624 -0.02864423969378872
1.7115704206281626 -0.04852148907774884
1.7208842611678625 -0.06953104533185513
1.7301981017075625 -0.09026203685055656
1.7395119422472627 -0.10933160572254945
1.7488257827869627 -0.1255848985035821
1.7581396233266626 -0.13818564649339557
1.7674534638663628 -0.14660116446706803
1.7767673044060628 -0.1505407213866608
1.7860811449457628 -0.14989908188375614
1.795394985485463 -0.14473045386998956
1.804708826025163 -0.13526000288150408
1.8140226665648629 -0.1219297146633178
1.823336507104563 -0.1054613283504598
1.8324676470649024 -0.08727098121683623
1.8415987870252417 -0.06829667340385928
1.850729926985581 -0.049874635548544294
1.8598610669459206 -0.03323928696944475
1.8689922069062601 -0.019365826756880446
1.8781233468665994 -0.008922428767781425
1.8872544868269387 -0.0023113966887183014
1.896385626787278 0.0002592954420566129
1.9055167667476174 -0.0012812411537058777
1.9146479067079567 -0.006890113172572591
1.923779046668296 -0.016395060813888456
1.9329101866286353 -0.02944291410326423
1.9420413265889747 -0.045427599878971416
1.951172466549314 -0.06343680151707039
1.9603036065096533 -0.08227638329665977
1.9694347464699928 -0.10060730401710777
1.9785658864303324 -0.11715007613068844
1.9876970263906717 -0.1308535759715594
1.996828166351011 -0.14096141257297995
2.0059593063113503 -0.14699015544522448
2.0150904462716897 -0.14867273158514896
2.024221586232029 -0.1459098930611256
2.0333527261923683 -0.13875008075517037
2.0424838661527076 -0.12740345674418077
2.051615006113047 -0.11228707176591689
2.0607461460733862 -0.09408519590427532
2.0698772860337256 -0.07378639633419917
2.079008425994065 -0.05264149219711692
2.088139565954404 -0.0320124499595605
2.0972707059147435 -0.0131620416435955
2.106401845875083 0.0029090881183421705
2.1155329858354226 0.015512472338381095
2.1246641257957624 0.024230154291688632
2.1337952657561017 0.028841704508585177
2.142926405716441 0.02926575770079323
2.1520575456767803 0.025536119491658155
2.1611886856371196 0.01781742471966269
2.170319825597459 0.006457642476101943
2.1794509655577983 -0.007937697794205601
2.1885821055181376 -0.02444876324292725
2.197713245478477 -0.0418626984859101
2.2068443854388162 -0.05881060710219245
2.2159755253991555 -0.07397692732086461
2.225106665359495 -0.08627552412033497
2.234237805319834 -0.0949214840699412
2.2433689452801735 -0.09941133462280566
2.252500085240513 -0.09946644050809432
2.261631225200852 -0.09498453565728396
2.2707623651611915 -0.08602101420836714
2.2798935051215308 -0.07280607575138939
2.28902464508187 -0.055793718942196105
2.2981557850422094 -0.03572354489449239
2.3072869250025487 -0.013651986205524252
2.316418064962888 0.009105404582850288
2.3255492049232274 0.031143669728396665
2.334680344883567 0.05118684628567927
2.343811484843907 0.06824354691436382
2.352942624804246 0.08164329926616
2.3620737647645855 0.09098505114444196
2.371204904724925 0.09606073851531727
2.380336044685264 0.09679738819460874
2.3894671846456035 0.093235340966839
2.398598324605943 0.08554648824489543
2.407729464566282 0.0740894731221339
2.417634536600322 0.05813184302519236
2.427539608634362 0.039700111123055735
2.437444680668402 0.02041640744228026
2.4473497527024417 0.002074218987101443
2.4572548247364816 -0.013680814453949424
2.4671598967705215 -0.025577639211677772
2.4770649688045614 -0.0327716991829992
2.4869700408386013 -0.03478174046557767
2.496875112872641 -0.03140696020261523
2.506780184906681 -0.02268255113360737
2.516685256940721 -0.008893506178891005
2.526590328974761 0.009357459230044898
2.5364954010088008 0.031061147494674077
2.5464004730428407 0.054770438586008934
2.5563055450768806 0.07872365109157184
2.5662106171109205 0.10113369424259365
2.5761156891449604 0.12049780991747297
2.5860207611790003 0.13575468147367034
2.59592583321304 0.1462608633735723
2.60583090524708 0.1516808686870391
2.61573597728112 0.1518851026177141
2.62564104931516 0.14690011182689386
2.6355461213491997 0.136922664192565
2.6454511933832396 0.12239503321429243
2.6553562654172795 0.10411919835430863
2.6652613374513194 0.08334451927556114
2.6751664094853593 0.061723217762417217
2.6850714815193992 0.04107653778056228
2.694976553553439 0.02307007203722535
2.704881625587479 0.00898442187124731
2.714786697621519 -0.00033591678980144767
2.7246917696555584 -0.004417016129301496
2.734596841689598 -0.003070715775228478
2.7445019137236377 0.0036505525486940247
2.7544069857576776 0.015439601875389007
2.7643120577917175 0.03166620368605878
2.7742171298257574 0.05129018800303608
2.7841222018597973 0.07283649226077016
2.794027273893837 0.09452828942824285
2.803932345927877 0.11458182684053798
2.813837417961917 0.13151213063355807
2.823742489995957 0.14428073828547475
2.833647562029997 0.15226543025033462
2.8435526340640367 0.1551486128104721
2.8534577060980766 0.15281646959936926
2.8633627781321165 0.14531127354141227
2.8732678501661564 0.13284756011525212
2.8831729222001963 0.11588923391161127
2.893077994234236 0.09526439021072348
2.902983066268276 0.07225027525041311
2.912888138302316 0.0485210783593952
2.922793210336356 0.025904663131316143
2.9326982823703958 0.006054389976798575
2.9426033544044357 -0.009774856677850894
2.9525084264384756 -0.020768885578837028
2.9624134984725154 -0.0264823283409581
2.9723185705065553 -0.026751313922371036
2.9822236425405952 -0.021648120288296414
2.992128714574635 -0.011495892588966664
3.002033786608675 0.0030628980633576634
3.011938858642715 0.020980603050803043
3.021843930676755 0.04078203432164617
3.0317490027107947 0.06070041116472842
3.0416540747448346 0.07897216113101228
3.050898129872983 0.09324554226848604
3.0601421850011317 0.10397467837656627
3.06938624012928 0.1106439195108406
3.0786302952574287 0.1129781630758982
3.0878743503855772 0.11086786257907527
3.0971184055137257 0.10432742812130646
3.1063624606418747 0.09349576614022556
3.1156065157700232 0.078678847402041
3.1248505708981718 0.06042446531371827
3.1340946260263207 0.03959784287899215
3.1433386811544692 0.017396754971174343
3.1525827362826178 -0.004754267949683019
3.1618267914107663 -0.025418677369309625
3.171070846538915 -0.043366138911574634
3.1803149016670633 -0.057688867830391156
3.189558956795212 -0.06780210775128666
3.1988030119233604 -0.07338475349870559
3.208047067051509 -0.07431820097108316
3.2172911221796574 -0.07065435215034123
3.226535177307806 -0.06262230124322145
3.2357792324359544 -0.05067080998667976
3.245023287564103 -0.03552917836060896
3.254267342692252 -0.018245095925917058
3.2635113978204005 -0.00013898328008029757
3.272755452948549 0.017358076450214057
3.281999508076698 0.032929114845534166
3.2912435632048465 0.04554328792635414
3.300487618332995 0.05450538293470425
3.3097316734611435 0.05940756283655134
3.318975728589292 0.06004932316812508
3.3282197837174405 0.05637446697784253
3.337463838845589 0.04844565002171199
3.3467078939737376 0.03646119418941291
3.355951949101886 0.020810648958209915
3.3651960042300346 0.0021516459355945166
3.374440059358183 -0.01853575311394806
3.3836841144863317 -0.03998230819539921
3.39292816961448 -0.06078489912005116
3.402172224742629 -0.07962775146699239
3.4114162798707777 -0.09545500903516398
3.420660334998926 -0.1075291334890647
3.429904390127075 -0.11539888903698811
3.4391484452552237 -0.11883678230804426
3.448392500383372 -0.11778993157952362
3.4576365555115207 -0.11236332442363957
3.4668806106396692 -0.10283925422419486
3.4761246657678178 -0.08972662077332284
3.4853687208959663 -0.07381791971511661
3.494612776024115 -0.056207810288919004
3.5038568311522633 -0.03821757831853332
3.513100886280412 -0.02121423217779985
3.5223449414085604 -0.006399295218363664
3.531588996536709 0.005324973796512397
3.5408330516648574 0.013371368007853485
3.550077106793006 0.01740713795925296
3.5593211619211544 0.01727911101776053
3.568565217049303 0.01296331120336178
3.5778092721774515 0.004553484948617132
3.5870533273056 -0.007709397532606214
3.5962973824337485 -0.02337341882727542
3.605541437561897 -0.0417021570430227
3.6147854926900456 -0.06164311001773774
3.6240295478181945 -0.08189854138110055
3.633273602946343 -0.10110662467610922
3.643291590148192 -0.11933550462191184
3.653309577350041 -0.1337355193405259
3.66332756455189 -0.1435431400649208
3.673345551753739 -0.14833487862550077
3.683363538955588 -0.14794354016938788
3.693381526157437 -0.14241400306455582
3.7033995133592863 -0.1320146291100786
3.7134175005611354 -0.11730061987091284
3.7234354877629845 -0.0992011498092295
3.7334534749648336 -0.0790602382832444
3.7434714621666827 -0.05853613615542055
3.753489449368532 -0.039335456063984975
3.763507436570381 -0.022910730168160205
3.77352542377223 -0.010295264146218296
3.783543410974079 -0.002115718673140536
3.793561398175928 0.0013056310501145104
3.8035793853777773 -0.00014535038900995064
3.8135973725796264 -0.00641744753824377
3.8236153597814755 -0.01727078364764717
3.8336333469833246 -0.03219309934853488
3.8436513341851737 -0.050288974181078534
3.853669321387023 -0.07022409415075848
3.863687308588872 -0.09032893826158099
3.873705295790721 -0.10887485153010652
3.88372328299257 -0.12437657408241642
3.893741270194419 -0.13575363145953576
3.9037592573962683 -0.14232600675125515
3.9137772445981174 -0.14373119788622263
3.9237952317999665 -0.1398479601320082
3.9338132190018156 -0.1307680250449409
3.9438312062036647 -0.11682645263662218
3.9538491934055138 -0.09868145962779824
3.963867180607363 -0.07740289342281506
3.973885167809212 -0.054481853430396944
3.983903155011061 -0.031669589872771894
3.99392114221291 -0.01066822408472285
4.003939129414759 0.007154153802251291
4.013957116616608 0.020872119064798404
4.023975103818458 0.02994768402353269
4.033993091020307 0.03411845760116897
4.044011078222155 0.03331324910727876
4.054029065424005 0.02762915675119268
4.064047052625854 0.01737623005842729
4.074065039827703 0.0031777717836717215
4.084083027029552 -0.01392081323297112
4.094101014231401 -0.03243271933965915
4.104119001433251 -0.05059456013148272
4.114136988635099 -0.06667949649449095
4.124154975836948 -0.0792789687914362
4.1341729630387976 -0.0874137813658234
4.144190950240647 -0.09049541868498764
4.154208937442496 -0.08823757941869113
4.164226924644344 -0.08059331831802678
4.174244911846194 -0.0677487801872829
4.1842628990480435 -0.05017705843292419
4.194280886249892 -0.02873094349983315
4.204298873451741 -0.004710820555033573
4.21431686065359 0.020196356020214773
4.22433484785544 0.044165514624677736
4.2343528350572885 0.06556815601992917
4.244370822259137 0.08319577330006382
4.254388809460986 0.09628568821145154
4.2644067966628345 0.10442311969115783
4.274424783864684 0.10742901460171933
4.284260070487173 0.10537954313295009
4.294095357109661 0.09852937734133063
4.30393064373215 0.08725324112623879
4.313765930354638 0.07224992421022923
4.323601216977126 0.0546331011647107
4.333436503599614 0.03591481074845709
4.3432717902221025 0.01781395513608167
4.353107076844591 0.0019560253615079418
4.362942363467079 -0.01036603090382522
4.372777650089567 -0.018268728040882976
4.382612936712055 -0.021231083083384467
4.3924482233345445 -0.019014295076574896
4.402283509957034 -0.011610146581734279
4.412118796579522 0.0007578221379217194
4.42195408320201 0.017580149432615516
4.431789369824498 0.037978299080553224
4.441624656446987 0.06065545354998167
4.451459943069475 0.08397350798309865
4.461295229691963 0.1061953381300054
4.471130516314452 0.12578928696666386
4.480965802936941 0.1416231855469845
4.4908010895594295 0.152981061445505
4.500636376181918 0.15947117080661719
4.510471662804406 0.1609212225693541
4.520306949426894 0.15731474047911279
4.530142236049382 0.14878548080116996
4.539977522671871 0.13567093746537542
4.549812809294359 0.11861204178049942
4.559648095916847 0.09865402408709419
4.569483382539335 0.07725860688728708
4.5793186691618235 0.05614502316288773
4.589153955784313 0.03699586419304197
4.598989242406802 0.021190746186349224
4.60882452902929 0.009695737085595735
4.618659815651778 0.0030937721075506835
4.628495102274266 0.0016661950383487964
4.638330388896755 0.005454228964620735
4.648165675519243 0.014269651610473022
4.658000962141731 0.0276506694269222
4.667836248764219 0.04478199177191203
4.6776715353867075 0.06443466998403555
4.687506822009196 0.08501630290012759
4.697342108631684 0.10478774361730724
4.707177395254173 0.12216852855722982
4.717012681876662 0.1359581298313769
4.7268479684991505 0.14538052367464113
4.736683255121639 0.1500036814513466
4.746518541744127 0.14963225196182683
4.756353828366615 0.14423543599866293
4.766189114989103 0.13393170420783274
4.776024401611592 0.1190333299519594
4.785859688234081 0.10014092056092398
4.79569497485657 0.07824887199308762
4.805530261479058 0.0547761854127674
4.815365548101546 0.03143066291811542
4.8252008347240345 0.009920847135854526
4.835036121346523 -0.008327876006314135
4.844871407969011 -0.022306339736637038
4.854706694591499 -0.03140122816139338
4.864541981213987 -0.035310798011107716
4.874377267836476 -0.033974742866050144
4.884212554458964 -0.02755363006857588
4.894047841081452 -0.016464490263396588
4.903883127703941 -0.0014576707178908298
4.913057397420538 0.015061743656000963
4.922231667137135 0.032753145681949966
4.931405936853732 0.050220671846084135
4.9405802065703295 0.06612237109903546
4.949754476286927 0.07936057875434749
4.958928746003524 0.08916259557287184
4.968103015720121 0.0950539084081388
4.977277285436718 0.09678350431411903
4.986451555153314 0.09425509567444422
4.9956258248699115 0.08749037759455829
5.004800094586509 0.07663189366056058
5.013974364303106 0.06198490293843432
5.023148634019703 0.044088290572337256
5.032322903736301 0.02378364868133454
5.050671443169494 -0.019228544209704858
5.059845712886091 -0.03921185734214405
5.069019982602688 -0.05656155421998489
5.078194252319285 -0.07041967815214333
5.087368522035883 -0.08023278523759199
5.09654279175248 -0.08569555571296379
5.105717061469077 -0.08669293732035276
5.1148913311856745 -0.08326923284693451
5.124065600902271 -0.07563298187747469
5.133239870618867 -0.0641954121830948
5.142414140335465 -0.04962754136074606
5.151588410052062 -0.03289971827099271
5.160762679768659 -0.015248117648721396
5.1699369494852565 0.001967222459109356
5.179111219201854 0.01747177230471518
5.188285488918451 0.03024807743646485
5.1974597586350475 0.03959600378512713
5.206634028351644 0.04509570823534511
5.215808298068241 0.046533419131320045
5.2249825677848385 0.043838727290470995
5.234156837501436 0.037055467324080216
5.243331107218033 0.02635192461847927
5.25250537693463 0.012068109859921546
5.261679646651228 -0.005213590045026483
5.270853916367824 -0.024611025364328593
5.2800281860844205 -0.044957185676127984
5.289202455801018 -0.0649279948623095
5.298376725517615 -0.08324574770812192
5.307550995234212 -0.09885505951844091
5.31672526495081 -0.1109973092870762
5.325899534667407 -0.11919269366354585
5.335073804384004 -0.12318342507489448
5.344248074100601 -0.12288304039846162
5.353422343817197 -0.11835327533628848
5.362596613533794 -0.10981429189130412
5.371770883250392 -0.09768495695825648
5.380945152966989 -0.08263773497055524
5.390119422683586 -0.06563206627502965
5.3992936924001835 -0.04787379948012411
5.408467962116781 -0.030671849360874824
5.417642231833377 -0.015237764704014884
5.426816501549974 -0.0025290076181628393
5.435990771266571 0.006800135119878575
5.445165040983168 0.012358653241063465
5.4543393106997655 0.013947757613147154
5.463513580416363 0.011503453858234184
5.47268785013296 0.005072574728034307
5.481862119849557 -0.00517278730943176
5.491036389566154 -0.01888538414442589
5.500984591356451 -0.03697746502170701
5.510932793146749 -0.05729513068585605
5.5208809949370465 -0.07832742241099412
5.530829196727344 -0.09841918602377953
5.540777398517642 -0.1160651945964297
5.550725600307939 -0.1301121881538185
5.560673802098236 -0.1397989171951229
5.570622003888534 -0.14469281184959373
5.580570205678832 -0.14460996616931807
5.59051840746913 -0.1395693223201779
5.600466609259428 -0.1297982439936169
5.610414811049725 -0.11578801689898338
5.620363012840022 -0.0983766631027604
5.63031121463032 -0.07879904871632067
5.6402594164206175 -0.05861435594033805
5.650207618210915 -0.03947221080308233
5.660155820001213 -0.022819166209360073
5.670104021791511 -0.009715105562335635
5.680052223581809 -0.000821910204091516
5.690000425372106 0.0035065664199162303
5.699948627162403 0.0031280428206716723
5.709896828952701 -0.0019389232655738719
5.719845030742999 -0.011503988136843757
5.7297932325332965 -0.02513464814614752
5.739741434323594 -0.04205109221503874
5.749689636113891 -0.06105405741300556
5.759637837904188 -0.08058632881331795
5.769586039694486 -0.0989681396928527
5.779534241484784 -0.11469620646989437
5.789482443275082 -0.12663525030418576
5.79943064506538 -0.13404449341659125
5.809378846855677 -0.1365075260117107
5.819327048645974 -0.13385306703424796
5.829275250436272 -0.12611516016436206
5.83922345222657 -0.11354829475837082
5.8491716540168674 -0.09669386269526556
5.859119855807165 -0.07646916366725501
5.869068057597462 -0.054207403946812685
5.879016259387759 -0.03155341067209169
5.888964461178057 -0.010195632385561967
5.898912662968355 0.008432536652917991
5.908860864758653 0.02331134390793081
5.918809066548951 0.03381890375868416
5.928757268339248 0.03963012001534521
5.938705470129545 0.04062291444688978
5.948653671919843 0.03683650938109167
5.9586018737101405 0.028493402596821284
5.968550075500438 0.01607998041964276
5.978498277290736 0.0004553771778081307
5.988446479081034 -0.01708828832124306
5.998394680871332 -0.03491660437929705
6.008342882661629 -0.05131585266417331
6.018291084451926 -0.06479421144726702
6.028239286242224 -0.07425296312831789
6.038187488032522 -0.07899276845593002
6.04813568982282 -0.07863627896576578
6.0580838916131174 -0.07305326498863944
6.068032093403414 -0.06233196110802498
6.077980295193711 -0.04680833062462078
6.087928496984009 -0.027143724766488686
6.097876698774307 -0.004409400019666313
6.107824900564605 0.01990860830449627
6.117773102354903 0.044072135840714045
6.1277213041452 0.06639565191161577
6.137008489029606 0.08437311025183204
6.146295673914013 0.09880409015463079
6.155582858798419 0.1092267785153814
6.164870043682825 0.11539593659881558
6.174157228567232 0.11721555131508635
6.183444413451638 0.11470754320091701
6.192731598336044 0.10802256537753795
6.202018783220451 0.09749092192638577
6.211305968104857 0.08370018269007629
6.220593152989263 0.06756157561844632
6.22988033787367 0.050301179967045036
6.239167522758076 0.033328152122052146
6.248454707642482 0.018015695926457097
6.257741892526889 0.005506562451440868
6.267029077411295 -0.0033727455437016917
6.276316262295701 -0.008096533496568322
6.285603447180107 -0.008381822803436313
6.294890632064513 -0.004137904157910313
6.30417781694892 0.0045520611082161275
6.313465001833326 0.017411096110125663
6.322752186717732 0.0339164358538989
6.332039371602139 0.05324022531632728
6.350613741370951 0.0955146539148241
6.359900926255357 0.11566295598049468
6.3691881111397635 0.13344226572880533
6.37847529602417 0.14793175484576598
6.3877624809085765 0.15853459725623126
6.3970496657929825 0.16491076011764344
6.4063368506773894 0.16689827593994513
6.4156240355617955 0.16446066827935596
6.4249112204462016 0.15767363389691672
6.434198405330608 0.14675295144539358
6.443485590215014 0.1321187647921345
6.452772775099421 0.11447600525173957
6.462059959983827 0.0948626261123553
6.471347144868233 0.07459996812022779
6.48063432975264 0.05512043055360435
6.489921514637046 0.037741992649854034
6.499208699521452 0.023505361058519414
6.508495884405858 0.013127879283873031
6.517783069290264 0.007041250880549382
6.527070254174671 0.005452183187577999
6.536357439059077 0.008384286445853054
6.545644623943483 0.015684082036172952
6.55493180882789 0.026989267690127147
6.564218993712296 0.041670969393388206
6.573506178596702 0.05878374006025046
6.582793363481108 0.07708143509201128
6.592080548365514 0.09514731804434433
6.601367733249921 0.11161215067476576
6.610654918134327 0.12535250461820088
6.619942103018733 0.13557632736658937
6.62922928790314 0.14179620122332134
6.638516472787546 0.14375218294575426
6.647803657671952 0.14134061471988468
6.657090842556358 0.13457617629581095
6.666378027440764 0.12359506523297396
6.675665212325171 0.10869894249805134
6.684952397209577 0.0904299574543257
6.694239582093983 0.0696452527449922
6.70352676697839 0.04752986143239365
6.712813951862796 0.02548904531563263
6.722101136747202 0.004934502903153062
6.731205621052248 -0.012610283914433591
6.740310105357294 -0.026731395885528073
6.749414589662339 -0.0368856943397545
6.758519073967385 -0.04277069044370233
6.7676235582724305 -0.04426999145889028
6.776728042577476 -0.04142451926007788
6.785832526882522 -0.034438235166016753
6.794937011187567 -0.02371623240301978
6.804041495492613 -0.009920383392362325
6.813145979797659 0.00599338760794914
6.822250464102704 0.022810086297637165
6.83135494840775 0.039195808438905265
6.840459432712795 0.053901538705539195
6.849563917017841 0.06592885509160686
6.858668401322886 0.07458793178939468
6.867772885627931 0.07946203124482182
6.876877369932977 0.08033598205324594
6.885981854238022 0.0771351329458615
6.895086338543067 0.06989595774294932
6.904190822848113 0.05877399775381202
6.913295307153159 0.044087676524458635
6.922399791458204 0.026386676177573204
6.93150427576325 0.006512501212236122
6.9406087600682955 -0.014404882983934948
6.949713244373341 -0.03505994389790991
6.958817728678387 -0.05416877931154252
6.967922212983432 -0.07065269846364122
6.977026697288478 -0.08372585772620189
6.986131181593524 -0.09288589388922412
6.995235665898569 -0.09785871606128985
7.004340150203615 -0.09854517643103132
7.0134446345086605 -0.09499388913048715
7.022549118813706 -0.08740736867898691
7.031653603118752 -0.07617906607114894
7.040758087423797 -0.06194744463780526
7.049862571728843 -0.04563347867954174
7.058967056033889 -0.028410215297961745
7.068071540338934 -0.011571043567863173
7.07717602464398 0.003666521460267268
7.0862805089490255 0.016324256881803105
7.095384993254071 0.025723594998884203
7.104489477559117 0.031453547144825046
7.113593961864162 0.033301538146740535
7.122698446169208 0.031193451979355573
7.131802930474254 0.025164501642986285
7.140907414779299 0.015366811252956556
7.150011899084345 0.0021119650979948487
7.1591163833893905 -0.014063404497294051
7.168220867694436 -0.032341549555963946
7.177325351999482 -0.05163113571069842
7.186429836304527 -0.0706791848421294
7.195534320609573 -0.08825925952257649
7.204638804914619 -0.10334245537607459
7.213743289219664 -0.11517694197802157
7.22284777352471 -0.12327787243230834
7.2319522578297555 -0.12737566725934904
7.241056742134801 -0.12736630354842313
7.250161226439847 -0.12328563659271835
7.259265710744892 -0.11531441742569223
7.268370195049938 -0.10381227213905489
7.277474679354984 -0.08936903656837138
7.286579163660029 -0.0728440508205515
7.295683647965074 -0.055345953542230875
7.30478813227012 -0.038117216388706715
7.314666548648866 -0.021110072626276403
7.324544965027611 -0.00705028637451451
7.334423381406357 0.0032242877880226347
7.3443017977851035 0.00922555866948805
7.35418021416385 0.010717295174163637
7.364058630542596 0.007636859287463337
7.373937046921342 0.0000685479340691614
7.383815463300088 -0.011724738837737904
7.3936938796788345 -0.027219901837765955
7.403572296057581 -0.045537689730185224
7.413450712436327 -0.06541017170871266
